,Dia_C_Xdisp,Dia_C_Ydisp,TC1_Temp_Z0,TC1_Temp_Z5,TC1_pressure_melt,TC1_temp_melt
522,4.2,4.2,151.1,174.9,175.4,182.7
523,4.2,4.2,151.1,174.8,176.3,182.8
524,4.2,4.2,150.0,175.2,170.4,182.3
525,4.2,4.2,150.0,175.2,170.6,182.3
526,4.2,4.2,151.5,175.1,171.1,182.2
527,4.2,4.2,151.5,175.1,171.1,182.2
528,4.2,4.2,151.8,175.0,171.1,182.1
529,4.2,4.2,151.7,175.0,171.1,182.1
530,4.2,4.2,151.6,175.0,171.1,182.1
531,4.2,4.2,151.6,175.1,171.1,182.1
532,4.2,4.2,150.3,175.2,171.1,182.3
533,4.2,4.2,149.7,175.2,170.2,182.3
534,4.2,4.2,149.6,175.2,170.2,182.3
535,4.2,4.2,149.1,175.3,171.0,182.7
536,4.2,4.2,150.0,175.2,170.2,182.3
537,4.2,4.2,149.5,175.3,170.2,182.5
538,4.2,4.2,149.7,175.2,170.2,182.4
539,4.2,4.2,149.6,175.2,170.2,182.3
540,4.2,4.2,149.3,175.3,170.2,182.6
541,4.2,4.2,149.4,175.3,170.2,182.6
542,4.2,4.2,149.0,175.3,171.1,183.2
543,4.2,4.2,149.1,175.2,171.1,183.0
544,4.2,4.2,149.3,175.2,171.3,183.0
545,4.2,4.2,149.2,175.2,171.1,183.2
546,4.2,4.2,149.4,175.2,171.1,182.8
547,4.2,4.2,149.0,175.2,171.1,183.0
548,4.2,4.2,149.5,175.2,171.1,182.7
549,4.2,4.2,149.1,175.3,171.1,183.2
550,4.2,4.2,149.4,175.2,171.1,182.9
551,4.2,4.2,149.6,175.1,171.1,182.4
552,4.2,4.2,150.1,175.1,170.2,181.9
553,4.1,4.3,151.3,174.9,168.5,181.4
554,4.2,4.2,149.8,175.1,171.1,182.2
555,4.1,4.3,151.8,174.9,168.5,181.7
556,4.1,4.3,151.7,174.9,168.5,181.6
557,4.2,4.2,150.6,175.0,170.2,181.5
558,4.1,4.3,151.8,174.9,168.5,181.9
559,4.2,4.2,150.8,175.0,170.2,181.5
560,2.8,2.8,149.9,175.0,183.2,184.3
561,4.2,4.2,151.5,174.9,186.0,182.7
562,2.8,2.8,149.7,175.1,202.8,184.6
563,4.0,4.0,149.8,175.1,207.4,184.6
564,2.8,2.8,149.8,175.1,199.6,184.5
565,4.2,4.2,151.7,174.9,167.6,182.2
566,4.1,4.1,150.3,175.0,180.6,183.7
567,4.2,4.1,150.2,175.0,179.7,184.0
568,4.1,4.1,150.3,175.0,179.8,184.0
569,3.7,3.8,149.7,175.1,214.3,184.6
570,4.1,4.1,150.3,175.2,209.2,184.0
571,3.9,4.0,149.7,175.1,211.3,184.6
572,4.1,4.1,150.2,175.1,214.3,184.3
573,4.1,4.1,150.1,175.1,214.3,184.3
574,4.1,4.1,150.2,175.2,213.4,184.2
575,2.8,2.8,149.9,175.0,215.2,184.6
576,3.1,3.0,149.9,175.0,215.2,184.6
577,3.2,3.3,149.7,175.0,215.7,184.6
578,4.0,4.1,151.4,175.4,208.0,183.2
579,4.0,4.1,151.5,175.4,207.4,183.0
580,4.0,4.1,151.4,175.4,207.4,183.2
581,4.1,4.1,150.3,175.2,209.1,184.0
582,4.1,4.1,150.9,175.3,208.2,183.6
583,4.1,4.1,150.7,175.3,208.7,183.6
584,4.0,4.1,151.4,175.4,207.4,183.1
585,4.0,4.1,151.2,175.3,208.2,183.3
586,4.0,4.1,151.6,175.4,207.4,182.9
587,4.0,4.1,151.7,175.4,207.4,182.8
588,4.0,4.0,151.7,175.4,215.1,182.8
589,4.1,4.0,151.0,175.6,175.4,182.5
590,4.1,4.0,150.3,175.6,175.1,182.5
591,4.1,4.0,151.5,175.5,177.1,182.5
592,4.1,4.0,151.7,175.5,180.6,182.6
593,4.1,4.0,151.8,175.4,185.8,182.7
594,4.1,4.0,151.5,175.5,177.2,182.5
595,4.1,4.0,150.8,175.6,175.4,182.5
596,4.0,4.0,149.5,175.6,174.5,182.6
597,4.1,4.0,147.5,175.5,173.3,182.4
598,4.1,4.0,148.9,175.6,173.8,182.6
599,4.1,4.0,148.0,175.5,173.7,182.6
600,4.0,4.0,148.6,175.5,174.3,182.7
601,4.0,4.0,147.4,175.5,172.8,182.4
602,4.1,4.0,148.1,175.6,173.7,182.6
603,4.0,4.0,149.1,175.6,174.5,182.6
604,4.1,4.0,147.7,175.5,173.7,182.5
605,4.0,4.0,147.1,175.4,171.9,182.3
606,4.0,4.0,147.1,175.4,171.1,182.3
607,4.0,4.0,147.1,175.5,171.9,182.3
608,4.0,4.0,147.3,175.5,172.8,182.3
609,4.0,4.0,147.0,175.4,171.1,182.3
610,4.0,4.0,146.9,175.3,171.1,182.2
611,4.0,4.0,146.9,175.3,171.1,182.3
612,4.0,4.0,147.3,175.5,172.5,182.3
613,4.0,4.0,146.9,175.3,171.1,182.3
614,4.0,4.0,146.8,175.3,171.1,182.2
615,4.0,4.0,147.0,175.2,171.3,182.1
616,4.0,4.0,147.2,175.2,171.6,182.0
617,4.0,4.0,148.3,174.9,171.1,180.8
618,4.0,4.0,147.5,175.0,171.1,181.6
619,4.0,4.0,147.4,175.1,171.1,181.8
620,4.0,4.0,147.8,175.0,171.1,181.4
621,4.0,4.0,147.2,175.2,171.2,182.0
622,4.0,4.0,147.9,175.0,171.1,181.3
623,4.0,4.0,150.1,174.7,191.8,180.2
624,4.0,4.0,149.7,174.7,172.8,180.3
625,4.0,4.0,150.4,174.7,191.8,180.2
626,4.0,4.0,149.2,174.7,172.8,180.3
627,4.0,4.0,148.8,174.8,171.9,180.6
628,4.0,4.0,148.8,174.8,171.9,180.6
629,4.0,4.0,148.7,174.9,171.7,180.7
630,4.0,4.0,148.9,174.8,171.9,180.4
631,4.0,4.0,149.6,174.7,172.8,180.2
632,4.0,4.0,150.5,174.7,191.8,180.2
633,4.0,4.0,150.3,174.7,186.6,180.0
634,4.0,4.0,150.2,174.7,191.0,180.1
635,4.0,4.0,150.3,174.7,178.8,179.8
636,4.0,4.0,150.5,174.7,175.4,179.2
637,4.0,4.0,150.4,174.7,177.1,179.6
638,4.0,4.0,150.4,174.7,176.8,179.6
639,4.0,4.0,150.5,174.7,175.9,179.4
640,4.0,4.0,150.4,174.7,179.7,179.9
641,4.0,4.0,150.6,174.9,172.8,179.0
642,4.0,4.0,151.0,175.1,171.9,179.9
643,4.0,4.0,151.0,175.1,172.0,179.9
644,4.0,4.0,151.1,175.1,172.4,180.0
645,4.0,4.0,150.6,174.8,174.5,179.1
646,4.0,4.0,150.7,174.8,174.5,179.0
647,4.0,4.0,150.7,174.8,172.8,178.9
648,4.0,4.0,150.8,174.8,173.7,178.9
649,4.0,4.0,150.8,174.8,173.1,178.9
650,4.0,4.0,150.2,175.1,185.8,180.0
651,4.0,4.0,150.8,175.1,190.1,180.0
652,4.0,4.0,150.9,175.1,176.6,180.0
653,4.0,4.0,150.1,175.0,185.7,180.0
654,4.0,4.0,150.3,175.1,188.4,180.0
655,4.0,4.0,149.9,174.9,177.8,180.2
656,4.0,4.0,150.0,175.0,184.9,180.0
657,4.0,4.0,149.9,175.0,177.1,180.1
658,4.0,4.1,149.7,174.9,177.1,180.4
659,4.0,4.1,151.1,175.1,171.9,179.5
660,4.0,4.1,150.6,175.0,172.8,179.9
661,4.0,4.1,150.2,175.0,173.7,180.2
662,4.0,4.1,149.7,174.9,175.4,180.7
663,4.0,4.1,149.7,174.9,177.1,180.4
664,4.0,4.1,149.7,174.9,177.1,180.5
665,4.0,4.1,150.7,175.0,172.8,179.8
666,4.0,4.1,150.8,175.0,172.4,179.7
667,4.0,4.1,149.6,174.9,176.4,180.5
668,4.0,4.1,151.8,175.2,170.2,179.7
669,4.0,4.1,151.5,175.2,171.1,179.5
670,4.0,4.1,151.2,175.1,171.9,179.5
671,4.0,4.0,151.6,175.3,169.4,180.2
672,4.0,4.1,151.5,175.2,171.9,179.5
673,4.0,4.0,151.0,175.4,168.5,180.1
674,4.0,4.1,151.3,175.1,171.9,179.5
675,4.0,4.1,151.2,175.1,171.9,179.5
676,4.0,4.0,151.7,175.3,169.4,180.1
677,4.0,4.0,151.0,175.4,168.5,180.1
678,4.0,4.0,149.9,175.3,165.9,180.4
679,4.0,4.0,150.0,175.3,165.9,180.4
680,4.0,4.0,150.7,175.4,167.6,180.1
681,4.0,4.0,150.8,175.4,168.5,180.1
682,4.0,4.0,149.8,175.3,165.9,180.7
683,4.0,4.0,150.9,175.4,168.5,180.1
684,4.0,4.0,150.2,175.4,166.7,180.3
685,4.0,4.0,150.1,175.3,166.3,180.3
686,4.0,4.0,149.8,175.1,165.9,181.4
687,4.0,4.0,149.8,175.1,179.7,181.4
688,4.0,4.0,149.8,175.1,165.9,181.3
689,4.0,4.0,149.9,175.1,183.2,181.4
690,4.0,4.0,150.0,175.1,183.2,181.3
691,4.0,4.0,149.8,175.2,165.9,181.3
692,4.0,4.0,149.8,175.1,183.2,181.4
693,4.0,4.0,149.8,175.2,165.9,181.1
694,4.0,4.0,149.7,175.3,165.9,180.9
695,4.0,4.0,150.0,175.0,183.2,181.3
696,4.0,4.0,150.0,175.0,182.4,181.3
697,4.0,4.0,150.0,175.0,182.8,181.3
698,4.0,4.0,150.0,175.0,199.6,181.3
699,4.0,4.0,150.1,175.0,185.8,181.2
700,4.0,4.0,150.2,174.9,177.1,181.0
701,4.0,4.0,150.4,174.9,175.4,181.0
702,4.0,4.0,150.9,174.9,171.9,180.7
703,4.0,4.0,150.1,175.0,188.4,181.2
704,4.0,4.0,151.1,174.8,170.2,180.6
705,4.0,4.0,150.9,174.9,171.1,180.5
706,4.0,4.0,151.0,174.8,170.2,180.5
707,4.0,4.0,151.0,174.8,171.1,180.5
708,4.0,4.0,151.0,174.8,171.1,180.5
709,4.0,4.0,151.2,174.9,170.2,180.8
710,4.0,4.0,151.1,174.8,170.2,180.5
711,4.0,4.0,151.0,174.8,171.1,180.4
712,4.0,4.0,151.0,174.9,171.1,180.5
713,4.0,4.0,151.6,174.9,170.2,181.1
714,4.0,4.0,151.2,174.9,170.2,181.1
715,4.0,4.0,151.6,174.9,170.2,181.1
716,4.0,4.0,151.6,174.9,170.2,181.1
717,4.0,4.0,151.5,174.9,170.2,181.1
718,4.0,4.0,151.1,174.9,170.2,181.2
719,4.0,4.0,151.4,174.9,170.2,181.1
720,4.0,4.0,151.3,174.9,170.2,181.0
721,4.0,4.0,151.2,174.9,170.2,180.8
722,4.0,4.0,150.9,175.0,169.3,181.1
723,4.0,4.0,149.8,175.0,167.5,181.2
724,4.0,4.0,151.3,175.0,170.1,181.1
725,4.0,4.0,151.1,174.9,170.2,181.2
726,4.0,4.0,150.8,175.0,169.4,181.1
727,4.0,4.0,149.9,175.0,168.3,181.1
728,4.0,4.0,150.0,175.0,167.6,181.1
729,4.0,4.0,150.7,175.0,169.4,181.1
730,4.0,4.0,151.2,175.0,170.2,181.1
731,4.0,4.0,149.3,175.0,178.8,181.3
732,4.0,4.0,149.1,175.0,182.3,181.4
733,4.0,4.0,148.7,175.0,183.2,181.5
734,4.0,4.0,148.6,175.0,182.3,181.6
735,4.0,4.0,148.2,175.0,181.4,181.9
736,4.0,4.0,149.2,175.0,182.3,181.4
737,4.0,4.0,149.6,175.0,166.9,181.2
738,4.0,4.0,149.4,175.0,167.5,181.2
739,4.0,4.0,149.5,175.0,167.5,181.2
740,4.0,4.0,148.1,174.9,184.0,181.7
741,4.0,4.0,148.1,174.9,185.8,181.1
742,4.0,4.0,148.1,174.9,182.3,181.8
743,4.0,4.0,148.1,174.9,181.5,181.9
744,4.0,4.0,148.1,174.9,183.0,181.7
745,4.0,4.0,148.1,174.9,181.5,181.9
746,4.0,4.0,148.1,174.9,185.8,181.1
747,4.0,4.0,148.2,174.9,185.8,181.3
748,4.0,4.0,148.1,174.9,181.5,181.9
749,4.0,4.0,148.3,174.9,185.6,181.0
750,4.0,4.0,148.4,175.0,184.9,180.8
751,4.0,4.0,148.6,175.0,185.3,180.6
752,4.0,4.0,148.3,174.9,185.8,180.9
753,4.0,4.0,148.4,174.9,185.7,180.9
754,4.0,4.0,148.8,175.2,185.8,180.4
755,4.0,4.0,148.4,175.0,184.9,180.8
756,4.0,4.0,148.5,175.0,184.9,180.6
757,4.0,4.0,148.6,175.0,185.2,180.6
758,4.0,4.0,149.3,175.3,186.2,180.5
759,4.0,4.0,149.2,175.3,186.6,180.5
760,4.0,4.0,150.1,175.5,186.7,180.7
761,4.0,4.0,149.1,175.2,186.0,180.5
762,4.0,4.0,149.4,175.4,186.6,180.6
763,4.0,4.0,149.9,175.5,186.7,180.7
764,4.0,4.0,149.0,175.2,186.6,180.4
765,4.0,4.0,149.6,175.5,187.4,180.7
766,4.0,4.0,150.3,175.6,186.6,180.7
767,4.0,4.0,150.9,175.7,186.1,180.6
768,4.0,4.0,151.3,175.8,171.1,181.0
769,4.0,4.0,151.3,175.8,170.2,181.3
770,4.0,4.0,150.6,175.6,186.6,180.7
771,4.0,4.0,151.3,175.8,171.9,181.0
772,4.0,4.0,151.0,175.8,170.2,181.4
773,4.0,4.0,150.6,175.6,186.6,180.7
774,4.0,4.0,150.9,175.7,186.6,180.7
775,4.0,4.0,151.5,175.7,173.7,180.9
776,4.0,4.0,149.9,175.7,170.6,181.8
777,4.0,4.0,150.1,175.7,170.2,181.9
778,4.0,4.0,150.2,175.7,170.2,182.0
779,4.0,4.0,150.6,175.7,170.2,181.8
780,4.0,4.0,150.3,175.7,170.2,181.9
781,4.0,4.0,150.4,175.7,170.2,181.9
782,4.0,4.0,150.3,175.7,170.2,181.9
783,4.0,4.0,151.0,175.8,170.2,181.6
784,4.0,4.0,150.1,175.7,170.3,181.9
785,4.0,4.0,149.7,175.4,170.2,181.0
786,4.0,4.0,150.0,175.2,169.4,180.3
787,4.0,4.0,150.1,175.1,170.2,180.2
788,4.0,4.0,149.7,175.4,170.2,181.0
789,4.0,4.0,150.0,175.6,170.2,181.7
790,4.0,4.0,149.8,175.4,169.9,180.8
791,4.0,4.0,149.9,175.4,169.6,180.9
792,4.0,4.0,150.0,175.7,170.4,181.8
793,4.0,4.0,149.9,175.2,169.4,180.5
794,4.0,4.0,150.5,174.9,170.2,179.5
795,4.0,4.0,150.9,174.9,169.4,179.3
796,4.0,4.0,150.3,174.9,170.2,179.6
797,4.0,4.0,150.6,174.8,170.2,179.4
798,4.0,4.0,150.3,174.9,170.2,179.6
799,4.0,4.0,150.1,175.1,170.2,180.1
800,4.0,4.0,150.2,175.0,170.2,179.8
801,4.0,4.0,150.6,174.8,170.2,179.4
802,4.0,4.0,150.3,174.9,170.9,179.5
803,4.0,4.0,148.7,174.9,183.2,180.5
804,4.0,4.0,149.6,174.9,167.6,179.7
805,4.0,4.0,149.1,174.9,167.7,180.2
806,4.0,4.0,151.0,174.9,168.5,179.1
807,4.0,4.0,150.9,174.9,167.6,179.2
808,4.0,4.0,151.1,174.9,167.6,179.1
809,4.0,4.0,151.0,174.9,168.5,179.1
810,4.0,4.0,150.4,174.9,167.6,179.4
811,4.0,4.0,150.4,174.9,167.6,179.4
812,4.0,4.0,148.1,175.0,173.7,180.4
813,4.0,4.0,148.6,174.9,173.7,180.5
814,4.0,4.0,148.3,175.0,170.2,180.0
815,4.0,4.0,148.4,175.0,173.7,180.3
816,4.0,4.0,148.5,175.0,170.2,180.0
817,4.0,4.0,148.2,174.9,173.7,180.5
818,4.0,4.0,148.7,174.9,173.7,180.5
819,4.0,4.0,148.6,174.9,170.2,180.0
820,4.0,4.0,148.3,175.0,171.1,180.1
821,4.0,4.0,149.1,174.9,181.5,179.9
822,4.0,4.0,149.4,174.9,181.5,179.9
823,4.0,4.0,148.8,174.9,177.6,179.9
824,4.0,4.0,149.4,174.9,176.3,179.9
825,4.0,4.0,148.6,174.9,170.2,179.9
826,4.0,4.0,148.8,174.9,170.2,179.9
827,4.0,4.0,148.8,174.9,170.2,179.9
828,4.0,4.0,148.8,174.9,170.2,180.0
829,4.0,4.0,149.3,174.9,172.8,179.9
830,4.0,4.0,149.9,175.0,169.9,179.8
831,4.0,4.0,150.7,175.0,168.5,179.5
832,4.0,4.0,151.4,175.0,166.8,179.4
833,4.0,4.0,151.5,175.0,166.8,179.7
834,4.0,4.0,149.9,174.9,170.2,179.8
835,4.0,4.0,151.2,175.0,167.6,179.4
836,4.0,4.0,151.1,175.0,167.6,179.4
837,4.0,4.0,151.4,175.0,166.8,179.7
838,4.0,4.0,151.6,175.0,166.8,179.7
839,4.0,4.0,151.6,175.0,166.8,180.1
840,4.0,4.0,151.5,175.1,167.5,180.8
841,4.0,4.0,151.0,175.1,167.6,181.3
842,4.0,4.0,151.8,175.0,166.4,179.9
843,4.0,4.0,151.5,175.0,165.9,180.0
844,4.0,4.0,151.1,175.1,167.6,181.2
845,4.0,4.0,151.5,175.0,166.8,180.1
846,4.0,4.0,151.7,175.0,166.8,180.2
847,4.0,4.0,150.7,175.2,168.2,181.6
848,4.0,4.0,149.6,175.1,168.5,182.0
849,4.0,4.0,149.5,175.1,168.5,182.0
850,4.0,4.0,150.3,175.1,168.5,181.8
851,4.0,4.0,150.6,175.1,168.5,181.6
852,4.0,4.0,149.9,175.1,168.5,181.9
853,4.0,4.0,150.5,175.1,168.5,181.6
854,4.0,4.0,150.3,175.1,168.5,181.6
855,4.0,4.0,149.5,175.1,168.5,182.0
856,4.0,4.0,149.6,175.1,168.5,182.0
857,4.0,4.0,149.2,175.0,181.5,181.6
858,4.0,4.0,149.2,175.0,184.9,181.6
859,4.0,4.0,149.1,175.0,185.8,181.6
860,4.0,4.0,149.0,174.9,191.5,181.6
861,4.0,4.0,149.1,174.9,190.3,181.6
862,4.0,4.0,149.2,174.9,191.0,181.6
863,4.0,4.0,149.2,175.0,167.6,181.8
864,4.0,4.0,149.1,174.9,191.0,181.6
865,4.0,4.0,149.1,174.9,191.0,181.6
866,4.0,4.0,149.3,174.8,191.0,181.6
867,4.0,4.1,149.2,174.8,179.4,181.6
868,2.8,2.8,149.6,174.8,177.1,181.6
869,2.8,2.8,149.8,174.8,174.1,181.6
870,2.8,2.8,149.8,174.8,172.8,181.7
871,2.8,2.8,149.5,174.8,177.1,181.6
872,2.8,2.7,149.3,174.8,177.1,181.6
873,2.8,2.8,149.6,174.8,176.7,181.6
874,2.8,2.8,149.6,174.8,176.3,181.6
875,2.8,2.8,151.2,174.9,172.8,182.2
876,2.8,2.8,151.1,174.9,172.8,182.2
877,2.8,2.8,151.3,174.9,172.8,182.2
878,2.8,2.8,150.9,174.9,171.9,182.0
879,2.8,2.8,150.8,174.9,171.9,182.0
880,2.8,2.8,150.6,174.8,171.9,181.8
881,2.8,2.8,150.0,174.8,172.8,181.7
882,2.8,2.8,150.9,174.9,171.9,182.0
883,2.8,2.8,150.2,174.8,172.5,181.7
884,2.8,2.8,151.2,175.0,172.8,182.1
885,2.8,2.8,151.5,175.0,172.8,181.8
886,2.8,2.8,151.3,174.9,172.8,182.1
887,2.8,2.8,151.3,175.0,172.8,182.0
888,2.8,2.8,151.3,175.1,172.8,181.5
889,2.8,2.8,151.1,175.1,171.9,181.4
890,2.8,2.8,151.2,175.1,172.0,181.5
891,2.8,2.8,151.5,175.0,172.8,181.9
892,2.8,2.8,151.1,175.1,171.9,181.3
893,4.1,4.1,148.2,175.1,184.9,180.3
894,2.8,2.8,151.0,175.1,171.9,181.3
895,2.8,2.8,150.9,175.1,171.9,181.2
896,2.8,2.8,150.8,175.1,171.9,181.1
897,2.8,2.8,150.2,175.1,171.1,180.7
898,4.1,4.1,147.9,175.1,180.6,180.3
899,2.8,2.8,150.0,175.1,171.1,180.6
900,2.8,2.8,150.1,175.1,171.1,180.7
901,2.8,2.8,150.1,175.1,171.1,180.6
902,4.1,4.1,147.4,175.0,175.4,180.5
903,4.1,4.1,147.4,175.0,175.4,180.5
904,4.1,4.1,147.3,175.0,174.5,180.5
905,4.1,4.1,147.7,175.0,178.0,180.4
906,4.1,4.1,147.3,175.0,175.4,180.5
907,4.1,4.1,147.5,175.0,176.3,180.5
908,4.1,4.1,147.2,174.9,174.5,180.5
909,4.1,4.1,147.5,175.0,177.1,180.4
910,4.1,4.1,147.2,174.9,173.7,180.4
911,4.1,4.1,148.1,174.9,168.5,180.1
912,4.1,4.1,148.6,174.8,167.6,180.3
913,4.1,4.1,147.5,174.9,171.1,180.2
914,4.1,4.1,148.3,174.8,167.6,180.2
915,4.1,4.1,147.3,175.0,172.8,180.4
916,4.1,4.1,147.9,174.9,168.5,180.0
917,4.1,4.1,147.9,174.9,168.9,180.0
918,4.1,4.1,148.0,174.9,168.5,180.0
919,4.1,4.1,148.2,174.9,167.7,180.1
920,4.1,4.1,148.8,174.8,167.6,180.4
921,4.1,4.1,149.5,174.8,167.6,180.7
922,4.1,4.1,149.8,174.9,167.6,181.0
923,4.1,4.1,148.8,174.9,167.6,180.4
924,4.1,4.1,150.7,175.0,170.0,181.5
925,4.1,4.1,150.2,174.9,168.4,181.3
926,4.1,4.1,149.5,174.9,167.6,180.8
927,4.1,4.1,150.5,175.0,168.5,181.5
928,4.1,4.1,148.8,174.8,167.6,180.4
929,4.1,4.1,151.0,175.0,169.4,181.4
930,4.1,4.1,151.5,175.0,168.5,181.1
931,4.1,4.1,151.1,175.0,168.9,181.4
932,4.1,4.1,151.4,175.0,168.5,181.1
933,4.1,4.1,151.1,175.0,169.4,181.3
934,4.1,4.1,151.2,175.0,169.4,181.3
935,4.1,4.1,151.3,175.0,168.5,181.2
936,4.1,4.1,150.7,175.0,169.5,181.5
937,4.1,4.1,151.7,175.0,169.2,180.9
938,4.1,4.1,151.9,175.0,171.1,180.3
939,4.1,4.1,151.9,175.0,170.2,180.6
940,4.1,4.1,151.8,174.9,171.1,180.2
941,4.1,4.1,152.1,175.0,171.1,180.3
942,4.1,4.1,152.1,175.0,171.1,180.3
943,4.1,4.1,151.6,174.9,171.1,180.2
944,4.1,4.1,151.5,174.9,171.1,180.2
945,4.1,4.1,152.0,175.0,171.1,180.3
946,4.1,4.1,152.0,175.0,171.1,180.3
947,4.1,4.1,149.6,174.9,167.6,180.0
948,4.1,4.1,150.1,174.9,168.5,180.0
949,4.0,4.1,150.2,174.9,168.5,180.1
950,4.1,4.1,149.7,174.9,167.6,180.0
951,4.1,4.1,151.4,174.9,170.3,180.2
952,4.1,4.1,150.9,174.9,170.2,180.1
953,4.1,4.1,150.7,174.9,169.4,180.1
954,4.1,4.1,150.8,174.9,170.2,180.1
955,4.1,4.1,149.7,174.9,167.6,180.0
956,4.1,4.1,148.8,174.9,182.3,180.2
957,4.1,4.1,148.9,174.9,182.3,180.1
958,4.1,4.1,149.2,174.9,178.0,180.1
959,4.1,4.1,149.1,174.9,181.5,180.1
960,3.6,3.6,148.0,174.8,190.1,180.6
961,4.0,4.0,147.9,174.8,190.1,180.5
962,4.1,4.1,148.4,174.8,190.1,180.3
963,3.1,3.2,147.7,174.8,179.8,180.7
964,3.9,4.4,147.7,174.8,179.5,180.8
965,4.0,4.1,147.8,174.7,178.8,180.9
966,4.0,4.3,147.6,174.7,176.3,180.9
967,4.1,4.4,147.5,174.7,174.5,180.9
968,4.0,4.4,147.6,174.7,174.5,180.8
969,4.0,4.0,147.7,174.7,178.0,180.9
970,4.0,4.4,147.6,174.7,175.7,180.9
971,4.0,4.4,147.5,174.7,174.5,180.8
972,4.0,4.3,148.0,174.9,171.1,180.0
973,4.0,4.0,147.8,174.7,178.8,180.9
974,4.0,4.3,149.0,175.0,171.1,179.3
975,4.0,4.2,149.4,175.0,171.1,179.2
976,4.0,4.3,149.0,175.0,171.1,179.2
977,4.0,4.3,149.2,175.0,171.1,179.2
978,4.0,4.2,149.6,175.0,171.1,179.1
979,4.0,4.3,148.7,174.9,171.1,179.5
980,4.0,4.2,149.6,175.0,171.1,179.1
981,4.0,4.3,148.7,174.9,171.1,179.5
982,4.0,4.3,148.3,174.9,171.1,179.8
983,4.0,4.2,151.3,175.1,170.2,178.9
984,4.0,4.2,151.4,175.1,169.6,178.8
985,4.0,4.2,151.4,175.1,170.2,178.9
986,4.0,4.2,150.6,175.1,171.8,179.0
987,4.0,4.2,151.2,175.1,171.1,179.0
988,4.0,4.2,151.3,175.1,170.4,178.9
989,4.0,4.2,151.2,175.1,171.1,178.9
990,4.0,4.2,150.8,175.1,171.7,179.0
991,4.0,4.2,151.4,175.1,169.5,178.9
992,4.0,4.1,150.9,175.1,168.5,179.5
993,4.0,4.1,151.0,175.1,168.5,179.6
994,4.0,4.1,150.8,175.1,168.5,179.5
995,4.0,4.1,150.8,175.1,169.0,179.5
996,4.0,4.2,151.1,175.1,168.5,179.1
997,4.0,4.2,151.4,175.1,169.4,178.9
998,4.0,4.1,150.9,175.1,169.4,179.6
999,4.0,4.1,151.0,175.1,168.5,179.2
1000,4.0,4.1,151.0,175.1,168.5,179.2
1001,4.0,4.1,150.8,175.1,169.4,179.6
1002,4.0,4.0,150.9,175.1,168.5,178.9
1003,4.0,4.1,151.0,175.1,169.4,179.6
1004,4.0,4.0,151.0,175.1,169.3,179.2
1005,4.0,4.0,150.9,175.1,169.4,179.5
1006,4.0,4.0,151.0,175.1,168.5,179.2
1007,4.0,4.0,151.0,175.1,168.5,178.8
1008,4.0,4.0,151.0,175.1,169.4,179.4
1009,4.0,4.0,151.0,175.1,168.5,179.0
1010,4.0,4.0,151.1,175.1,167.6,178.3
1011,4.0,4.0,151.1,175.1,167.6,178.4
1012,4.0,4.0,151.2,175.1,167.6,178.1
1013,4.0,4.0,151.2,175.1,167.6,178.2
1014,4.0,4.0,151.2,175.1,167.6,178.1
1015,4.0,4.0,151.1,175.1,167.6,178.3
1016,4.0,4.0,151.0,175.1,168.5,178.8
1017,4.0,4.0,151.1,175.2,168.5,178.0
1018,4.0,4.0,151.0,175.1,168.4,178.6
1019,4.0,4.0,150.8,175.2,169.4,177.9
1020,4.0,4.0,151.1,175.2,168.5,178.0
1021,4.0,4.0,150.8,175.2,169.4,177.9
1022,4.0,4.0,150.7,175.2,169.4,177.9
1023,4.0,4.0,150.7,175.2,169.4,177.9
1024,4.0,4.0,151.0,175.2,168.6,178.0
1025,4.0,4.0,151.1,175.2,168.6,178.0
1026,4.0,4.0,151.0,175.2,169.2,177.9
1027,4.0,4.0,150.7,175.2,169.4,177.9
1028,4.0,4.0,150.3,175.1,167.6,177.5
1029,4.0,4.0,150.5,175.2,168.9,177.8
1030,4.0,4.0,150.2,175.0,166.8,177.5
1031,4.0,4.0,150.2,175.0,166.8,177.6
1032,4.0,4.0,150.2,175.1,167.6,177.5
1033,4.0,4.0,150.5,175.2,169.4,177.8
1034,4.0,4.0,150.4,175.1,168.5,177.7
1035,4.0,4.0,150.0,175.0,166.8,177.8
1036,4.0,4.0,150.5,175.2,168.7,177.8
1037,4.0,4.0,150.1,174.9,166.8,178.3
1038,4.0,4.1,150.4,174.9,166.6,178.1
1039,4.0,4.1,150.1,174.9,166.8,178.2
1040,4.0,4.0,150.1,175.0,166.8,177.8
1041,4.0,4.0,150.2,174.9,166.8,178.5
1042,4.0,4.0,150.0,175.0,166.7,178.2
1043,4.0,4.0,150.1,174.9,166.8,178.5
1044,4.0,4.0,150.0,174.9,166.8,178.1
1045,4.0,4.0,150.1,175.0,166.8,178.5
1046,4.0,4.1,151.0,174.9,213.2,177.1
1047,3.9,4.0,151.7,174.9,216.0,177.0
1048,4.1,4.1,150.8,174.9,206.5,177.3
1049,4.0,4.1,151.3,174.9,216.9,177.1
1050,3.4,3.5,150.8,174.9,207.4,177.3
1051,3.9,4.0,151.3,174.9,216.0,177.1
1052,3.9,3.9,151.5,174.9,216.0,177.0
1053,4.0,3.9,150.5,174.9,193.6,177.6
1054,4.0,4.2,150.4,174.9,166.4,178.0
